timestamp,experiment_id,source_location,protocol,dst_ip,packet_size,probe_index,success,rtt_ms,send_timestamp,recv_timestamp
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,13,False,,88535.203,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,14,False,,88536.468,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,15,False,,88537.796,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,16,False,,88539.062,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,17,False,,88540.343,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,18,False,,88541.671,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,19,False,,88542.937,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,20,False,,88544.218,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,21,False,,88545.484,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,22,False,,88546.828,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,23,False,,88548.109,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,24,False,,88549.375,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,25,False,,88550.64,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,26,False,,88551.953,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,27,False,,88553.218,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,28,False,,88554.484,
2026-07-13T02:28:24,9981238ded1c4608992a9989552161ad,sg,tcp,8.8.8.8,1400,29,False,,88555.765,
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,0,True,14.999999999417923,88556.875,88556.89
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,1,True,14.999999999417923,88557.156,88557.171
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,2,True,16.00000000325963,88557.421,88557.437
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,3,True,46.99999999138527,88557.687,88557.734
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,4,True,16.00000000325963,88557.984,88558.0
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,5,True,14.999999999417923,88558.25,88558.265
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,6,True,16.00000000325963,88558.515,88558.531
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,7,True,14.999999999417923,88558.781,88558.796
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,8,True,0.0,88559.062,88559.062
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,9,True,15.999999988707714,88559.312,88559.328
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,10,True,0.0,88559.593,88559.593
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,11,True,31.000000002677552,88559.859,88559.89
2026-07-13T02:29:02,fcbc0e6c4d7445fe984a73d37d0d20c3,sg,icmp,8.8.8.8,64,12,True,16.00000000325963,88560.14,88560.156
